period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
2,17:51,02:09,right,blocked-shot,463,2,REG,48.0,34.0,D,,,17.0,20.0,,,,,,0.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2271,SJS,1.0,8483515.0,8481477.0,,5,5,5v5,8477335.0,8481477.0,8479439.0,8480188.0,8481537.0,8481618.0,8483515.0,8480192.0,8477989.0,8482111.0,Kyle Burroughs,Nico Sturm,Jacob MacDonald,Fabian Zetterlund,Nikita Okhotiuk,Alex Newhook,Juraj Slafkovsky,Johnathan Kovacevic,Christian Dvorak,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-48.0,-34.0
2,18:02,01:58,right,faceoff,468,2,REG,0.0,0.0,N,,,17.0,20.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2282,MTL,0.0,8477989.0,8476881.0,,5,5,5v5,8480834.0,8479983.0,8476881.0,8474884.0,8482667.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Ty Emberson,Mario Ferraro,Tomas Hertl,Mike Hoffman,William Eklund,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,0.0,0.0
2,18:02,01:58,right,goal,466,2,REG,56.0,-9.0,O,wrist,8478406.0,17.0,20.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2282,MTL,0.0,8480192.0,8481593.0,8481540.0,5,5,5v5,8480834.0,8479983.0,8476881.0,8474884.0,8482667.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Ty Emberson,Mario Ferraro,Tomas Hertl,Mike Hoffman,William Eklund,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,56.0,-9.0
2,18:10,01:50,right,takeaway,469,2,REG,-7.0,-4.0,N,,,17.0,20.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2290,SJS,1.0,8476881.0,,,5,5,5v5,8480834.0,8479983.0,8476881.0,8474884.0,8482667.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Ty Emberson,Mario Ferraro,Tomas Hertl,Mike Hoffman,William Eklund,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,7.0,4.0
2,18:11,01:49,right,blocked-shot,470,2,REG,-68.0,22.0,D,,,17.0,20.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2291,MTL,0.0,8474884.0,8481593.0,,5,5,5v5,8480834.0,8479983.0,8476881.0,8474884.0,8482667.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Ty Emberson,Mario Ferraro,Tomas Hertl,Mike Hoffman,William Eklund,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-68.0,22.0
2,18:53,01:07,right,missed-shot,476,2,REG,-70.0,1.0,O,wrist,8480051.0,17.0,20.0,wide-right,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2333,SJS,1.0,8479983.0,,,5,5,5v5,8477407.0,8480188.0,8480884.0,8479983.0,8476881.0,8483515.0,8482087.0,8480184.0,8477989.0,8476871.0,Anthony Duclair,Fabian Zetterlund,Calen Addison,Mario Ferraro,Tomas Hertl,Juraj Slafkovsky,Kaiden Guhle,Gustav Lindström,Christian Dvorak,Tanner Pearson,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,70.0,-1.0
2,19:10,00:50,right,shot-on-goal,481,2,REG,-70.0,-31.0,O,wrist,8480051.0,17.0,21.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2350,SJS,1.0,8480884.0,,,5,5,5v5,8476988.0,8477407.0,8480188.0,8480884.0,8475798.0,8476981.0,8482087.0,8480184.0,8476871.0,8477497.0,Matt Benning,Anthony Duclair,Fabian Zetterlund,Calen Addison,Mikael Granlund,Josh Anderson,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,70.0,31.0
2,19:21,00:39,right,blocked-shot,482,2,REG,-39.0,-17.0,D,,,17.0,21.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2361,MTL,0.0,8476988.0,8476871.0,,5,5,5v5,8476988.0,8477407.0,8480188.0,8480884.0,8475798.0,8476981.0,8482087.0,8480184.0,8476871.0,8477497.0,Matt Benning,Anthony Duclair,Fabian Zetterlund,Calen Addison,Mikael Granlund,Josh Anderson,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-39.0,-17.0
2,20:00,00:00,right,period-end,492,2,REG,,,,,,17.0,21.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2400,,,,,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
3,00:00,20:00,left,period-start,499,3,REG,,,,,,17.0,21.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2400,,,,,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
3,00:00,20:00,left,faceoff,500,3,REG,0.0,0.0,N,,,17.0,21.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2400,MTL,0.0,8480018.0,8475798.0,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-0.0,0.0
3,00:26,19:34,left,hit,501,3,REG,84.0,-37.0,O,,,17.0,21.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2426,SJS,1.0,8480188.0,8476875.0,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,84.0,-37.0
3,00:58,19:02,left,takeaway,511,3,REG,-8.0,-39.0,N,,,17.0,21.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2458,SJS,1.0,8476881.0,,,5,5,5v5,8477335.0,8476881.0,8474884.0,8482667.0,8481537.0,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,Kyle Burroughs,Tomas Hertl,Mike Hoffman,William Eklund,Nikita Okhotiuk,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-8.0,-39.0
3,01:21,18:39,left,blocked-shot,512,3,REG,66.0,-2.0,D,,,17.0,21.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2481,MTL,0.0,8476881.0,8482087.0,,5,5,5v5,8477335.0,8476881.0,8474884.0,8482667.0,8481537.0,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,Kyle Burroughs,Tomas Hertl,Mike Hoffman,William Eklund,Nikita Okhotiuk,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-66.0,2.0
3,01:22,18:38,left,stoppage,513,3,REG,,,,,,17.0,21.0,puck-in-netting,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2482,,,,,,5,5,5v5,8476988.0,8481477.0,8479439.0,8479316.0,8480884.0,8482087.0,8480184.0,8476871.0,8478133.0,8477497.0,Matt Benning,Nico Sturm,Jacob MacDonald,Luke Kunin,Calen Addison,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Jake Evans,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
3,01:22,18:38,left,faceoff,516,3,REG,69.0,22.0,D,,,17.0,21.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2482,MTL,0.0,8478133.0,8481477.0,,5,5,5v5,8476988.0,8481477.0,8479439.0,8479316.0,8480884.0,8482087.0,8480184.0,8476871.0,8478133.0,8477497.0,Matt Benning,Nico Sturm,Jacob MacDonald,Luke Kunin,Calen Addison,Kaiden Guhle,Gustav Lindström,Tanner Pearson,Jake Evans,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-69.0,-22.0
3,01:37,18:23,left,blocked-shot,519,3,REG,55.0,-3.0,O,,,17.0,21.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2497,SJS,1.0,8476988.0,8479439.0,,5,5,5v5,8476988.0,8481477.0,8479439.0,8479316.0,8480884.0,8480192.0,8481593.0,8476871.0,8478133.0,8477497.0,Matt Benning,Nico Sturm,Jacob MacDonald,Luke Kunin,Calen Addison,Johnathan Kovacevic,Jayden Struble,Tanner Pearson,Jake Evans,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,55.0,-3.0
3,01:39,18:21,left,shot-on-goal,520,3,REG,65.0,18.0,O,wrist,8480051.0,17.0,22.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2499,SJS,1.0,8479439.0,,,5,5,5v5,8476988.0,8481477.0,8479439.0,8479316.0,8480884.0,8480192.0,8481593.0,8476871.0,8478133.0,8477497.0,Matt Benning,Nico Sturm,Jacob MacDonald,Luke Kunin,Calen Addison,Johnathan Kovacevic,Jayden Struble,Tanner Pearson,Jake Evans,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,65.0,18.0
3,02:08,17:52,left,missed-shot,529,3,REG,65.0,38.0,O,wrist,8480051.0,17.0,22.0,wide-left,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2528,SJS,1.0,8477407.0,,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8475798.0,8475848.0,8480018.0,8481618.0,8480192.0,8481593.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Mikael Granlund,Brendan Gallagher,Nick Suzuki,Alex Newhook,Johnathan Kovacevic,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,65.0,38.0
3,02:23,17:37,left,shot-on-goal,531,3,REG,-59.0,8.0,O,wrist,8478406.0,18.0,22.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2543,MTL,0.0,8481618.0,,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,59.0,-8.0
3,02:33,17:27,left,hit,532,3,REG,-36.0,23.0,D,,,18.0,22.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2553,SJS,1.0,8475798.0,8482111.0,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8475798.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Mikael Granlund,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-36.0,23.0
3,02:54,17:06,left,shot-on-goal,536,3,REG,-51.0,-2.0,O,slap,8478406.0,19.0,22.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2574,MTL,0.0,8483515.0,,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8476881.0,8476875.0,8480018.0,8481618.0,8483515.0,8482087.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Tomas Hertl,Mike Matheson,Nick Suzuki,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,51.0,2.0
3,03:09,16:51,left,missed-shot,537,3,REG,-49.0,23.0,O,slap,8478406.0,19.0,22.0,wide-right,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2589,MTL,0.0,8483515.0,,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8476881.0,8476875.0,8480018.0,8481618.0,8483515.0,8482087.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Tomas Hertl,Mike Matheson,Nick Suzuki,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,49.0,-23.0
3,03:17,16:43,left,shot-on-goal,543,3,REG,51.0,-8.0,O,wrist,8480051.0,19.0,23.0,,,,,,1.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2597,SJS,1.0,8477335.0,,,5,5,5v5,8477335.0,8476881.0,8474884.0,8482667.0,8481537.0,8476875.0,8483515.0,8482087.0,8481540.0,8477989.0,Kyle Burroughs,Tomas Hertl,Mike Hoffman,William Eklund,Nikita Okhotiuk,Mike Matheson,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,51.0,-8.0
3,03:26,16:34,left,goal,545,3,REG,-66.0,22.0,O,wrist,8478406.0,19.0,23.0,,,,,,2.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2606,MTL,0.0,8481540.0,8483515.0,8480051.0,5,5,5v5,8476988.0,8481477.0,8479439.0,8479316.0,8480884.0,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,Matt Benning,Nico Sturm,Jacob MacDonald,Luke Kunin,Calen Addison,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,66.0,-22.0
3,03:26,16:34,left,faceoff,548,3,REG,0.0,0.0,N,,,19.0,23.0,,,,,,2.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2606,SJS,1.0,8481477.0,8481540.0,,5,5,5v5,8476988.0,8481477.0,8479439.0,8479316.0,8480884.0,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,Matt Benning,Nico Sturm,Jacob MacDonald,Luke Kunin,Calen Addison,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,0.0,0.0
3,03:52,16:08,left,shot-on-goal,549,3,REG,3.0,37.0,N,wrist,8480051.0,19.0,24.0,,,,,,2.0,2.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,2632,SJS,1.0,8481477.0,,,5,5,5v5,8476988.0,8481477.0,8479439.0,8479316.0,8480884.0,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,Matt Benning,Nico Sturm,Jacob MacDonald,Luke Kunin,Calen Addison,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,3.0,37.0
